service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
19102_20260720,1,1,1,1,1,0,0,20260720,20260724
19102_20260727,1,1,1,1,1,0,0,20260727,20260731
19102_20260803,1,1,1,1,1,0,0,20260803,20260807
19102_20260810,1,1,1,1,1,1,1,20260810,20261212
19103_20260810,1,1,1,1,1,1,1,20260810,20261212
19104_20260810,1,1,1,1,1,1,1,20260810,20261212
19105_20260810,1,1,1,1,1,1,1,20260810,20261212
19106_20260810,1,1,1,1,1,1,1,20260810,20261212
19107_20260810,1,1,1,1,1,1,1,20260810,20261212
19108_20260810,1,1,1,1,1,1,1,20260810,20261212
19110_20260810,1,1,1,1,1,1,1,20260810,20261212
19200_20260301,1,1,1,1,1,0,0,20260301,20261212
19201_20260301,1,1,1,1,1,0,0,20260301,20261212
19202_20260301,1,1,1,1,1,0,0,20260301,20261212
19203_20260301,1,1,1,1,1,0,0,20260301,20261212
19204_20260301,1,1,1,1,1,0,0,20260301,20261212
19205_20260301,1,1,1,1,1,0,0,20260301,20261212
19206_20260301,1,1,1,1,1,0,0,20260301,20261212
19207_20260301,1,1,1,1,1,0,0,20260301,20261212
19208_20260301,1,1,1,1,1,0,0,20260301,20261212
19209_20260301,1,1,1,1,1,0,0,20260301,20261212
19210_20260301,1,1,1,1,1,0,0,20260301,20261212
19211_20260301,1,1,1,1,1,0,0,20260301,20261212
19212_20260301,1,1,1,1,1,0,0,20260301,20261212
19213_20260301,1,1,1,1,1,0,0,20260301,20261212
19214_20260301,1,1,1,1,1,0,0,20260301,20261212
19215_20260301,1,1,1,1,1,0,0,20260301,20261212
19216_20260301,1,1,1,1,1,0,0,20260301,20261212
19217_20260301,1,1,1,1,1,0,0,20260301,20261212
19218_20260301,1,1,1,1,1,0,0,20260301,20261212
19219_20260301,1,1,1,1,1,0,0,20260301,20261212
19220_20260301,1,1,1,1,1,0,0,20260301,20261212
19221_20260301,1,1,1,1,1,0,0,20260301,20261212
19222_20260301,1,1,1,1,1,0,0,20260301,20261212
19223_20260301,1,1,1,1,1,0,0,20260301,20261212
19224_20260301,1,1,1,1,1,0,0,20260301,20261212
19225_20260301,1,1,1,1,1,0,0,20260301,20261212
19226_20260301,1,1,1,1,1,0,0,20260301,20261212
19227_20260301,1,1,1,1,1,0,0,20260301,20261212
19228_20260301,1,1,1,1,1,0,0,20260301,20261212
19229_20260301,1,1,1,1,1,0,0,20260301,20261212
19230_20260301,1,1,1,1,1,0,0,20260301,20261212
19231_20260301,1,1,1,1,1,0,0,20260301,20261212
19232_20260301,1,1,1,1,1,0,0,20260301,20261212
19233_20260301,1,1,1,1,1,0,0,20260301,20261212
19234_20260301,1,1,1,1,1,0,0,20260301,20261212
19235_20260301,1,1,1,1,1,0,0,20260301,20261212
19236_20260301,1,1,1,1,1,0,0,20260301,20261212
19237_20260301,1,1,1,1,1,0,0,20260301,20261212
19238_20260301,1,1,1,1,1,0,0,20260301,20261212
19239_20260301,1,1,1,1,1,0,0,20260301,20261212
19240_20260301,1,1,1,1,1,0,0,20260301,20261212
19241_20260301,1,1,1,1,1,0,0,20260301,20261212
19242_20260301,1,1,1,1,1,0,0,20260301,20261212
19243_20260301,1,1,1,1,1,0,0,20260301,20261212
19244_20260301,1,1,1,1,1,0,0,20260301,20261212
19245_20260301,1,1,1,1,1,0,0,20260301,20261212
19246_20260301,1,1,1,1,1,0,0,20260301,20261212
19247_20260301,1,1,1,1,1,0,0,20260301,20261212
19248_20260301,1,1,1,1,1,0,0,20260301,20261212
19249_20260301,1,1,1,1,1,0,0,20260301,20261212
19250_20260301,1,1,1,1,1,0,0,20260301,20261212
19251_20260301,1,1,1,1,1,0,0,20260301,20261212
19252_20260301,1,1,1,1,1,0,0,20260301,20261212
19600_20260301,1,1,1,1,1,0,0,20260301,20261212
19601_20260301,1,1,1,1,1,0,0,20260301,20261212
19602_20260301,1,1,1,1,1,0,0,20260301,20261212
19603_20260301,1,1,1,1,1,0,0,20260301,20261212
19604_20260301,1,1,1,1,1,0,0,20260301,20261212
19605_20260301,1,1,1,1,1,0,0,20260301,20261212
19606_20260301,1,1,1,1,1,0,0,20260301,20261212
19607_20260301,1,1,1,1,1,0,0,20260301,20261212
19608_20260301,1,1,1,1,1,0,0,20260301,20261212
19609_20260301,1,1,1,1,1,0,0,20260301,20261212
19610_20260301,1,1,1,1,1,0,0,20260301,20261212
19611_20260301,1,1,1,1,1,0,0,20260301,20261212
19612_20260301,1,1,1,1,1,0,0,20260301,20261212
19613_20260301,1,1,1,1,1,0,0,20260301,20261212
19614_20260301,1,1,1,1,1,0,0,20260301,20261212
19615_20260301,1,1,1,1,1,0,0,20260301,20261212
19616_20260301,1,1,1,1,1,0,0,20260301,20261212
19617_20260301,1,1,1,1,1,0,0,20260301,20261212
19618_20260301,1,1,1,1,1,0,0,20260301,20261212
19619_20260301,1,1,1,1,1,0,0,20260301,20261212
19620_20260301,1,1,1,1,1,0,0,20260301,20261212
19621_20260301,1,1,1,1,1,0,0,20260301,20261212
19622_20260301,1,1,1,1,1,0,0,20260301,20261212
19623_20260301,1,1,1,1,1,0,0,20260301,20261212
19624_20260301,1,1,1,1,1,0,0,20260301,20261212
19625_20260301,1,1,1,1,1,0,0,20260301,20261212
19626_20260301,1,1,1,1,1,0,0,20260301,20261212
19627_20260301,1,1,1,1,1,0,0,20260301,20261212
19628_20260301,1,1,1,1,1,0,0,20260301,20261212
19629_20260301,1,1,1,1,1,0,0,20260301,20261212
19630_20260301,1,1,1,1,1,0,0,20260301,20261212
19631_20260301,1,1,1,1,1,0,0,20260301,20261212
19632_20260301,1,1,1,1,1,0,0,20260301,20261212
19633_20260301,1,1,1,1,1,0,0,20260301,20261212
19634_20260301,1,1,1,1,1,0,0,20260301,20261212
19635_20260301,1,1,1,1,1,0,0,20260301,20261212
19636_20260301,1,1,1,1,1,0,0,20260301,20261212
19637_20260301,1,1,1,1,1,0,0,20260301,20261212
19638_20260301,1,1,1,1,1,0,0,20260301,20261212
19639_20260301,1,1,1,1,1,0,0,20260301,20261212
19640_20260301,1,1,1,1,1,0,0,20260301,20261212
19641_20260301,1,1,1,1,1,0,0,20260301,20261212
19642_20260301,1,1,1,1,1,0,0,20260301,20261212
19643_20260301,1,1,1,1,1,0,0,20260301,20261212
19644_20260301,1,1,1,1,1,0,0,20260301,20261212
19645_20260301,1,1,1,1,1,0,0,20260301,20261212
19646_20260301,1,1,1,1,1,0,0,20260301,20261212
19647_20260301,1,1,1,1,1,0,0,20260301,20261212
19648_20260301,1,1,1,1,1,0,0,20260301,20261212
19649_20260301,1,1,1,1,1,0,0,20260301,20261212
19650_20260301,1,1,1,1,1,0,0,20260301,20261212
19651_20260301,1,1,1,1,1,0,0,20260301,20261212
19652_20260301,1,1,1,1,1,0,0,20260301,20261212
19653_20260301,1,1,1,1,1,0,0,20260301,20261212
21810_20260719,1,1,1,1,1,0,0,20260719,20261212
21811_20260719,1,1,1,1,1,0,0,20260719,20261212
21812_20260719,1,1,0,0,0,1,1,20260719,20261212
21813_20260719,1,1,0,0,0,1,1,20260719,20261212
21830_20260725,0,0,0,0,0,1,0,20260725,20260725
21831_20260726,0,0,0,0,0,0,1,20260726,20260726
24617_20260725,0,0,0,0,0,1,0,20260725,20260725
24668_20260725,0,0,0,0,0,1,0,20260725,20260725
24684_20260725,0,0,0,0,0,1,0,20260725,20260725
25404_20260725,0,0,0,0,0,1,0,20260725,20260725
25405_20260725,0,0,0,0,0,1,0,20260725,20260725
25421_20260726,0,0,0,0,0,0,1,20260726,20260726
25600_20260316,1,1,1,1,1,1,0,20260316,20261212
25601_20260316,1,1,1,1,1,1,1,20260316,20261212
25620_20260316,1,1,1,1,1,1,1,20260316,20261212
25621_20260316,1,1,1,1,1,1,1,20260316,20261212
25622_20260316,1,1,1,1,1,1,1,20260316,20261212
25623_20260316,1,1,1,1,1,1,1,20260316,20261212
25624_20260316,1,1,1,1,1,1,1,20260316,20261212
25625_20260316,1,1,1,1,1,1,1,20260316,20261212
25673_20260316,1,1,1,1,1,1,1,20260316,20261212
25682_20260726,0,0,0,0,0,0,1,20260726,20260726
26409_20260719,1,1,1,1,1,1,1,20260719,20261212
26414_20260719,1,1,1,1,1,1,1,20260719,20261212
30810_20260301,1,1,1,1,1,1,1,20260301,20261212
30811_20260301,1,1,1,1,1,0,0,20260301,20261212
30813_20260301,1,1,1,1,1,1,1,20260301,20261212
36400_20260322,1,1,1,1,1,1,1,20260322,20261212
36403_20260322,1,1,1,1,1,1,1,20260322,20261212
36404_20260322,1,1,1,1,1,1,1,20260322,20261212
36405_20260322,1,1,1,1,1,0,0,20260322,20261212
36406_20260322,1,1,1,1,1,1,1,20260322,20261212
36407_20260322,1,1,1,1,1,1,1,20260322,20261212
36408_20260322,1,1,1,1,1,1,1,20260322,20261212
36409_20260322,1,1,1,1,1,1,1,20260322,20261212
36410_20260322,1,1,1,1,1,1,1,20260322,20261212
36411_20260322,1,1,1,1,1,1,1,20260322,20261212
36412_20260322,1,1,1,1,1,1,1,20260322,20261212
36413_20260322,1,1,1,1,1,1,1,20260322,20261212
36414_20260322,1,1,1,1,1,1,1,20260322,20261212
36415_20260322,1,1,1,1,1,1,1,20260322,20261212
36417_20260322,1,1,1,1,1,1,1,20260322,20261212
36466_20260706,1,1,1,1,1,0,0,20260706,20260821
36830_20260725,0,0,0,0,0,1,0,20260725,20260725
39000_20260720,1,1,1,1,1,1,1,20260720,20260810
39001_20260720,1,1,1,1,1,1,1,20260720,20260810
39002_20260720,1,1,1,1,1,1,1,20260720,20260810
39003_20260720,1,1,1,1,1,1,1,20260720,20260810
39004_20260720,1,1,1,1,1,1,1,20260720,20260810
39005_20260720,1,1,1,1,1,1,1,20260720,20260810
39006_20260720,1,1,1,1,1,1,1,20260720,20260810
39007_20260720,1,1,1,1,1,1,1,20260720,20260810
39008_20260719,0,0,0,0,0,0,1,20260719,20260809
39009_20260719,0,0,0,0,0,0,1,20260719,20260809
39010_20260719,0,0,0,0,0,0,1,20260719,20260809
39011_20260719,0,0,0,0,0,0,1,20260719,20260809
39012_20260719,0,0,0,0,0,0,1,20260719,20260809
39013_20260719,0,0,0,0,0,0,1,20260719,20260809
39014_20260719,0,0,0,0,0,0,1,20260719,20260809
39015_20260719,0,0,0,0,0,0,1,20260719,20260809
39016_20260719,0,0,0,0,0,0,1,20260719,20260809
39017_20260719,0,0,0,0,0,0,1,20260719,20260809
39018_20260719,0,0,0,0,0,0,1,20260719,20260809
39019_20260719,0,0,0,0,0,0,1,20260719,20260809
39020_20260719,0,0,0,0,0,0,1,20260719,20260809
39022_20260719,0,0,0,0,0,0,1,20260719,20260809
39087_20260719,0,0,0,0,0,0,1,20260719,20260809
39089_20260719,0,0,0,0,0,0,1,20260719,20260809
39090_20260719,0,0,0,0,0,0,1,20260719,20260809
39091_20260719,0,0,0,0,0,1,1,20260719,20260809
39094_20260719,0,0,0,0,0,0,1,20260719,20260809
39095_20260719,0,0,0,0,0,1,1,20260719,20260809
39099_20260719,1,1,1,1,1,1,1,20260719,20260809
39100_20260719,0,0,0,0,0,1,1,20260719,20260809
39101_20260719,1,1,1,1,1,1,1,20260719,20260809
39102_20260719,0,0,0,0,0,1,1,20260719,20260809
39103_20260719,1,1,1,1,1,1,1,20260719,20260809
39104_20260719,1,1,1,1,1,1,1,20260719,20260809
39105_20260719,1,1,1,1,1,1,1,20260719,20260809
39106_20260719,1,1,1,1,1,1,1,20260719,20260809
39107_20260719,1,1,1,1,1,1,1,20260719,20260809
39108_20260719,1,1,1,1,1,1,1,20260719,20260809
39110_20260719,1,1,1,1,1,1,1,20260719,20260809
39400_20260620,0,0,0,0,0,1,0,20260620,20260927
39402_20260620,0,0,0,0,0,1,0,20260620,20260927
39404_20260620,0,0,0,0,0,0,1,20260620,20260927
39406_20260620,0,0,0,0,0,0,1,20260620,20260927
45601_20260610,1,1,1,0,1,1,1,20260610,20261212
55600_20260425,1,1,1,1,1,1,0,20260425,20261212
55601_20260425,1,1,1,1,1,1,1,20260425,20261212
55620_20260425,1,1,1,1,1,1,1,20260425,20261212
55621_20260425,1,1,1,1,1,1,1,20260425,20261212
55622_20260425,1,1,1,1,1,1,1,20260425,20261212
55623_20260425,1,1,1,1,1,1,1,20260425,20261212
55624_20260425,1,1,1,1,1,1,1,20260425,20261212
55625_20260425,1,1,1,1,1,1,1,20260425,20261212
